probe_id,blast_best_hit,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,,,
SGN-U212696,Solyc08g078700.2.1,100,70,0,0,1,70,86,155,1.00E-30,130,Heat shock protein 22,"IPR002068, Heat shock protein Hsp20",
SGN-U212697,Solyc06g063370.2.1,100,70,0,0,1,70,925,994,1.00E-30,130,"Chlorophyll a-b binding protein 1A, chloroplastic","IPR001344, Chlorophyll A-B binding protein",GO:0016020
SGN-U212698,Solyc08g082060.2.1,100,70,0,0,1,70,1751,1820,1.00E-30,130,Leaf senescence protein-like,"IPR004253, Protein of unknown function DUF231, plant",
SGN-U212700,Solyc02g084440.2.1,100,70,0,0,1,70,1230,1299,1.00E-30,130,Fructose-bisphosphate aldolase,"IPR000741, Fructose-bisphosphate aldolase, class-I","GO:0005507,GO:0006096,GO:0008152"
SGN-U212703,Solyc07g063890.2.1,100,70,0,0,1,70,795,864,1.00E-30,130,50S ribosomal protein L2,"IPR002171, Ribosomal protein L2","GO:0003735,GO:0005840,GO:0032183"
SGN-U212706,Solyc09g092110.2.1,100,70,0,0,1,70,166,235,1.00E-30,130,Light regulated protein-like protein,"IPR009856, Light regulated Lir1",
SGN-U212709,Solyc12g005330.1.1,100,70,0,0,1,70,49,118,1.00E-30,130,50S ribosomal protein L2,"IPR002171, Ribosomal protein L2",GO:0005840
SGN-U212711,Solyc04g079940.2.1,98.57,70,1,0,1,70,1110,1179,5.00E-29,124,NAC domain protein,"IPR003441, protein",GO:0045449
SGN-U212712,Solyc10g075160.1.1,100,70,0,0,1,70,196,265,1.00E-30,130,Ferredoxin I,"IPR010241, Ferredoxin [2Fe-2S], plant","GO:0009055,GO:0022900,GO:0051536"
SGN-U212713,Solyc06g074250.2.1,100,64,0,0,1,64,650,713,2.00E-27,119,Vesicle-associated membrane protein 7C,"IPR001388, Synaptobrevin","GO:0005484,GO:0006810,GO:0016021"
SGN-U212714,Solyc09g090140.2.1,100,70,0,0,1,70,1160,1229,1.00E-30,130,Malate dehydrogenase,"IPR011274, Malate dehydrogenase, NAD-dependent, cytosolic","GO:0005515,GO:0005975,GO:0008152,GO:0030060,GO:0055114"
SGN-U212715,Solyc06g071790.2.1,100,70,0,0,1,70,1002,1071,1.00E-30,130,Elongation factor Tu,"IPR004541, Translation elongation factor EFTu/EF1A, bacterial and organelle","GO:0003746,GO:0005525,GO:0005622"
SGN-U212716,Solyc07g007830.2.1,100,70,0,0,1,70,1036,1105,1.00E-30,130,BSD domain containing protein,"IPR005607, BSD",
SGN-U212717,Solyc02g070360.2.1,98.57,70,1,0,1,70,101,32,5.00E-29,124,40S ribosomal protein S4-like protein,"IPR000876, Ribosomal protein S4e","GO:0003723,GO:0003735,GO:0005840,GO:0032183"
SGN-U212718,Solyc02g070330.2.1,96,50,2,0,1,50,266,217,2.00E-16,82.4,40S ribosomal protein S4-like protein,"IPR000876, Ribosomal protein S4e","GO:0003723,GO:0003735,GO:0005840,GO:0032183"
SGN-U212719,Solyc02g070370.2.1,98.57,70,1,0,1,70,965,896,5.00E-29,124,"Nbs-lrr, resistance protein",,"GO:0000166,GO:0005515,GO:0006915"
SGN-U212721,Solyc07g007830.2.1,100,70,0,0,1,70,1513,1444,1.00E-30,130,BSD domain containing protein,"IPR005607, BSD",
SGN-U212722,Solyc06g007360.2.1,100,70,0,0,1,70,756,825,1.00E-30,130,40S ribosomal protein S4-like protein,"IPR000876, Ribosomal protein S4e","GO:0003723,GO:0003735,GO:0005840,GO:0032183"
SGN-U212723,Solyc03g112150.1.1,100,70,0,0,1,70,941,1010,1.00E-30,130,Elongation factor Tu,"IPR004541, Translation elongation factor EFTu/EF1A, bacterial and organelle","GO:0003746,GO:0005525,GO:0005622"
SGN-U212724,Solyc03g112150.1.1,100,40,0,0,11,50,1148,1187,3.00E-14,75,Elongation factor Tu,"IPR004541, Translation elongation factor EFTu/EF1A, bacterial and organelle","GO:0003746,GO:0005525,GO:0005622"
SGN-U212725,Solyc01g095630.2.1,100,70,0,0,1,70,1112,1181,1.00E-30,130,WRKY transcription factor,"IPR003657, DNA-binding WRKY",GO:0045449
SGN-U212727,Solyc01g107870.2.1,100,70,0,0,1,70,2128,2197,1.00E-30,130,Poly(A) RNA binding protein,"IPR006515, Polyadenylate binding protein, human types 1, 2, 3, 4","GO:0000166,GO:0003676,GO:0003723,GO:0008143"
SGN-U212731,Solyc02g092440.2.1,100,70,0,0,1,70,1196,1265,1.00E-30,130,Mitochondrial porin (Voltage-dependent anion channel) outer membrane protein,"IPR001925, Porin, eukaryotic type","GO:0005741,GO:0008308"
SGN-U212733,Solyc01g105030.2.1,100,50,0,0,1,50,582,631,9.00E-20,93.5,"Chlorophyll a-b binding protein, chloroplastic","IPR001344, Chlorophyll A-B binding protein","GO:0016020,GO:0016168"
SGN-U212734,Solyc12g008560.1.1,100,70,0,0,1,70,8,77,1.00E-30,130,Unknown Protein,,
SGN-U212736,Solyc10g075100.1.1,100,70,0,0,1,70,225,294,1.00E-30,130,Non-specific lipid-transfer protein,"IPR000528, Plant lipid transfer protein/Par allergen","GO:0005319,GO:0005516,GO:0006869"
SGN-U212737,Solyc01g079540.2.1,100,70,0,0,1,70,104,173,1.00E-30,130,ADP-ribosylation factor-like protein 3,"IPR006687, GTP-binding protein SAR1","GO:0003924,GO:0005525,GO:0005622"
SGN-U212741,Solyc11g056670.1.1,100,70,0,0,1,70,961,1030,1.00E-30,130,Cytochrome P450,,"GO:0019825,GO:0020037,GO:0055114"
SGN-U212745,Solyc04g054480.2.1,100,70,0,0,1,70,4852,4921,1.00E-30,130,C2 domain-containing protein-like,"IPR011989, Armadillo-like helical",GO:0005488
SGN-U212746,Solyc01g111170.2.1,100,70,0,0,1,70,653,722,1.00E-30,130,Peptidyl-prolyl cis-trans isomerase,"IPR002130, Peptidyl-prolyl cis-trans isomerase, cyclophilin-type",GO:0006457
SGN-U212747,Solyc09g011590.2.1,100,70,0,0,1,70,636,705,1.00E-30,130,Glutathione S-transferase-like protein,"IPR004046, Glutathione S-transferase, C-terminal",GO:0004364
SGN-U212749,Solyc09g011500.2.1,100,50,0,0,1,50,744,793,9.00E-20,93.5,Glutathione S-transferase-like protein,"IPR004046, Glutathione S-transferase, C-terminal","GO:0004364,GO:0006810"
SGN-U212750,Solyc09g011510.2.1,100,69,0,0,2,70,671,739,4.00E-30,128,Glutathione S-transferase-like protein,"IPR004046, Glutathione S-transferase, C-terminal","GO:0004364,GO:0043295"
SGN-U212751,Solyc09g011520.2.1,100,70,0,0,1,70,743,812,1.00E-30,130,Glutathione S-transferase-like protein,"IPR004046, Glutathione S-transferase, C-terminal",GO:0004364
SGN-U212752,Solyc09g011490.2.1,100,70,0,0,1,70,640,709,1.00E-30,130,Glutathione S-transferase-like protein,"IPR004046, Glutathione S-transferase, C-terminal","GO:0004364,GO:0006810"
SGN-U212753,Solyc09g011600.2.1,100,50,0,0,1,50,315,364,9.00E-20,93.5,Glutathione S-transferase-like protein,"IPR004046, Glutathione S-transferase, C-terminal",GO:0004364
SGN-U212754,Solyc09g011560.2.1,100,70,0,0,1,70,639,708,1.00E-30,130,Glutathione S-transferase-like protein,"IPR004046, Glutathione S-transferase, C-terminal",GO:0004364
SGN-U212755,Solyc09g011620.1.1,100,70,0,0,1,70,303,372,1.00E-30,130,Glutathione S-transferase-like protein,"IPR004046, Glutathione S-transferase, C-terminal",GO:0004364
SGN-U212756,Solyc09g011630.2.1,100,70,0,0,1,70,382,451,1.00E-30,130,Glutathione S-transferase-like protein,"IPR004046, Glutathione S-transferase, C-terminal",GO:0004364
SGN-U212757,Solyc09g011550.2.1,100,70,0,0,1,70,596,665,1.00E-30,130,Glutathione S-transferase-like protein,"IPR004046, Glutathione S-transferase, C-terminal",GO:0004364
SGN-U212758,Solyc09g011540.2.1,100,70,0,0,1,70,473,542,1.00E-30,130,Glutathione S-transferase-like protein,"IPR004046, Glutathione S-transferase, C-terminal",GO:0004364
SGN-U212761,Solyc11g039840.1.1,100,70,0,0,1,70,545,614,1.00E-30,130,Ubiquinol-cytochrome c reductase iron-sulfur subunit,"IPR005805, Rieske iron-sulphur protein, C-terminal","GO:0008121,GO:0016020,GO:0046872,GO:0055114"
SGN-U212764,Solyc06g059740.2.1,98,50,1,0,1,50,115,164,4.00E-18,87.9,Alcohol dehydrogenase 2,"IPR002085, Alcohol dehydrogenase superfamily, zinc-containing","GO:0004024,GO:0008152,GO:0016491,GO:0055114"
SGN-U212765,Solyc06g059740.2.1,100,70,0,0,1,70,523,592,1.00E-30,130,Alcohol dehydrogenase 2,"IPR002085, Alcohol dehydrogenase superfamily, zinc-containing","GO:0004024,GO:0008152,GO:0016491,GO:0055114"
SGN-U212767,Solyc04g007270.2.1,100,70,0,0,1,70,2097,2166,1.00E-30,130,PHD finger family protein,"IPR019787, Zinc finger, PHD-finger","GO:0003677,GO:0008270"
SGN-U212772,Solyc05g005190.2.1,100,70,0,0,1,70,520,589,1.00E-30,130,ADP-ribosylation factor,"IPR006688, ADP-ribosylation factor","GO:0005525,GO:0005622,GO:0015031,GO:0042802"
SGN-U212773,Solyc01g100870.2.1,100,70,0,0,1,70,682,751,1.00E-30,130,ADP-ribosylation factor,"IPR006688, ADP-ribosylation factor","GO:0005525,GO:0005622,GO:0015031"
SGN-U212774,Solyc03g111690.2.1,100,42,0,0,1,42,361,402,2.00E-15,78.7,Pectate lyase,"IPR002022, Pectate lyase/Amb allergen",GO:0016829
SGN-U212775,Solyc03g111690.2.1,100,50,0,0,1,50,1259,1308,9.00E-20,93.5,Pectate lyase,"IPR002022, Pectate lyase/Amb allergen",GO:0016829
SGN-U212778,Solyc06g071990.2.1,100,50,0,0,1,50,327,376,9.00E-20,93.5,AAA-type ATPase family protein,,
SGN-U212783,Solyc01g099170.2.1,100,70,0,0,1,70,187,256,1.00E-30,130,Lipoxygenase,"IPR000907, Lipoxygenase","GO:0046872,GO:0055114"
SGN-U212784,Solyc08g014000.2.1,100,70,0,0,1,70,2519,2588,1.00E-30,130,Lipoxygenase,"IPR001246, Lipoxygenase, plant","GO:0016165,GO:0046872,GO:0055114"
SGN-U212786,Solyc07g049530.2.1,100,70,0,0,1,70,334,403,1.00E-30,130,1-aminocyclopropane-1-carboxylate oxidase,"IPR005123, Oxoglutarate and iron-dependent oxygenase","GO:0005507,GO:0016491"
SGN-U212787,Solyc12g098850.1.1,100,70,0,0,1,70,799,868,1.00E-30,130,Soluble diacylglycerol acyltransferase,"IPR012336, Thioredoxin-like fold",
SGN-U212788,Solyc07g049550.2.1,100,70,0,0,1,70,784,715,1.00E-30,130,1-aminocyclopropane-1-carboxylate oxidase,"IPR005123, Oxoglutarate and iron-dependent oxygenase","GO:0016491,GO:0045431,GO:0045544"
SGN-U212789,Solyc12g005940.1.1,100,70,0,0,1,70,765,834,1.00E-30,130,1-aminocyclopropane-1-carboxylate oxidase,"IPR005123, Oxoglutarate and iron-dependent oxygenase",GO:0016491
SGN-U212790,Solyc01g028810.2.1,100,70,0,0,1,70,2004,2073,1.00E-30,130,chaperonin,"IPR001844, Chaperonin Cpn60","GO:0005737,GO:0044267"
SGN-U212795,Solyc02g088700.2.1,100,70,0,0,1,70,1509,1578,1.00E-30,130,Mitochondrial processing peptidase beta subunit,"IPR011237, Peptidase M16, core","GO:0006508,GO:0032403,GO:0046872"
SGN-U212797,Solyc09g092450.2.1,100,49,0,0,2,50,1470,1518,3.00E-19,91.6,Long-chain-fatty-acid CoA ligase,"IPR000873, AMP-dependent synthetase and ligase","GO:0008152,GO:0016208"
SGN-U212798,Solyc03g095900.2.1,100,70,0,0,1,70,967,1036,1.00E-30,130,1-aminocyclopropane-1-carboxylate oxidase-like protein,"IPR005123, Oxoglutarate and iron-dependent oxygenase","GO:0009815,GO:0016491"
SGN-U212799,Solyc09g089580.2.1,100,49,0,0,1,49,1199,1247,5.00E-19,91.6,1-aminocyclopropane-1-carboxylate oxidase-like protein,"IPR005123, Oxoglutarate and iron-dependent oxygenase","GO:0009815,GO:0016491"
SGN-U212803,Solyc09g089750.1.1,100,63,0,0,1,63,91,153,9.00E-27,117,1-aminocyclopropane-1-carboxylate oxidase homolog,,
SGN-U212805,Solyc02g069460.2.1,100,50,0,0,1,50,660,709,9.00E-20,93.5,Photosystem I reaction center subunit III,"IPR003666, Photosystem I reaction centre protein PsaF, subunit III",GO:0009538
SGN-U212806,Solyc02g069450.2.1,100,70,0,0,1,70,1678,1747,1.00E-30,130,Photosystem I reaction center subunit III,"IPR003666, Photosystem I reaction centre protein PsaF, subunit III",GO:0009538
SGN-U212809,Solyc01g099770.2.1,100,50,0,0,1,50,716,765,9.00E-20,93.5,Translationally-controlled tumor protein homolog,"IPR001983, Translationally controlled tumour-associated TCTP",GO:0005515
SGN-U212811,Solyc07g055720.2.1,100,70,0,0,1,70,827,758,1.00E-30,130,Heat shock protein Hsp20,"IPR008978, HSP20-like chaperone",
SGN-U212812,Solyc07g006280.2.1,100,70,0,0,1,70,692,761,1.00E-30,130,Senescence-associated protein,"IPR000301, Tetraspanin, subgroup",GO:0016021
SGN-U212813,Solyc12g089030.1.1,95.56,45,2,0,1,45,508,552,2.00E-13,73.1,Ubiquitin-conjugating enzyme E2 11,"IPR015580, RUB1 conjugating enzyme Ubc12","GO:0006464,GO:0043687"
SGN-U212814,Solyc07g005090.2.1,100,70,0,0,1,70,1023,1092,1.00E-30,130,Chitinase A,"IPR011583, Chitinase II","GO:0005975,GO:0006032,GO:0008843"
SGN-U212815,Solyc04g079970.2.1,100,50,0,0,1,50,398,447,9.00E-20,93.5,Ubiquitin-conjugating enzyme E2 11,"IPR000608, Ubiquitin-conjugating enzyme, E2","GO:0006464,GO:0019788,GO:0043687"
SGN-U212817,Solyc11g007120.1.1,100,70,0,0,1,70,463,532,1.00E-30,130,Fe/S biogenesis protein nfuA,"IPR017065, HIRA-interacting protein 5","GO:0005198,GO:0005506,GO:0005515,GO:0016226"
SGN-U212821,Solyc06g052030.2.1,100,70,0,0,1,70,2457,2526,1.00E-30,130,Importin subunit beta,"IPR011989, Armadillo-like helical","GO:0005488,GO:0008320"
SGN-U212824,Solyc01g101060.2.1,100,70,0,0,1,70,523,592,1.00E-30,130,S-adenosylmethionine synthase,"IPR002133, S-adenosylmethionine synthetase",GO:0006730
SGN-U212825,Solyc09g009020.2.1,100,70,0,0,1,70,1365,1434,1.00E-30,130,Enolase,"IPR000941, Enolase","GO:0000015,GO:0004634"
SGN-U212827,Solyc01g060020.2.1,100,70,0,0,1,70,906,975,1.00E-30,130,Beta-glucanase,"IPR000490, Glycoside hydrolase, family 17",GO:0005975
SGN-U212828,Solyc12g100130.1.1,100,70,0,0,1,70,1026,1095,1.00E-30,130,Vesicular glutamate transporter,"IPR016196, Major facilitator superfamily, general substrate transporter",GO:0055085
SGN-U212829,Solyc01g060020.2.1,100,67,0,0,1,67,116,182,5.00E-29,124,Beta-glucanase,"IPR000490, Glycoside hydrolase, family 17",GO:0005975
SGN-U212830,Solyc01g028860.2.1,100,70,0,0,1,70,2136,2205,1.00E-30,130,YTH domain family 2 (Predicted),"IPR007275, YT521-B-like protein",GO:0005515
SGN-U212831,Solyc09g091580.2.1,100,70,0,0,1,70,2482,2551,1.00E-30,130,Uncharacterized aarF domain-containing protein kinase 1,"IPR004147, ABC-1",GO:0006468
SGN-U212832,Solyc12g005630.1.1,100,70,0,0,1,70,484,553,1.00E-30,130,Cytochrome b6-f complex iron-sulfur subunit,"IPR005805, Rieske iron-sulphur protein, C-terminal","GO:0016020,GO:0031177,GO:0042651,GO:0055114"
SGN-U212833,Solyc12g005630.1.1,100,70,0,0,1,70,640,571,1.00E-30,130,Cytochrome b6-f complex iron-sulfur subunit,"IPR005805, Rieske iron-sulphur protein, C-terminal","GO:0016020,GO:0031177,GO:0042651,GO:0055114"
SGN-U212836,Solyc04g007970.2.1,100,70,0,0,1,70,365,434,1.00E-30,130,Ubiquitin-conjugating enzyme E2 variant 1,"IPR000608, Ubiquitin-conjugating enzyme, E2","GO:0042803,GO:0043687"
SGN-U212838,Solyc06g005060.2.1,100,50,0,0,1,50,1328,1377,9.00E-20,93.5,Elongation factor 1-alpha,"IPR004539, Translation elongation factor EF1A, eukaryotic and archaeal IPR004539, Protein synthesis factor, GTP-binding","GO:0005525,GO:0005737,GO:0051015"
SGN-U212842,Solyc03g031860.2.1,100,50,0,0,1,50,592,641,9.00E-20,93.5,Phytoene synthase 1,,"GO:0009058,GO:0016765,GO:0016767,GO:0046905"
SGN-U212843,Solyc03g031860.2.1,100,70,0,0,1,70,901,970,1.00E-30,130,Phytoene synthase 1,,"GO:0009058,GO:0016765,GO:0016767,GO:0046905"
SGN-U212844,Solyc02g081330.2.1,100,70,0,0,1,70,1461,1530,1.00E-30,130,Phytoene synthase 2,,"GO:0009058,GO:0016765,GO:0016767,GO:0046905"
SGN-U212850,Solyc09g007520.2.1,100,70,0,0,1,70,935,1004,1.00E-30,130,Peroxidase,"IPR000823, Plant peroxidase","GO:0004601,GO:0005515,GO:0055114"
SGN-U212853,Solyc10g081170.1.1,100,50,0,0,1,50,52,101,9.00E-20,93.5,Calmodulin-2,"IPR011992, EF-Hand type",GO:0005509
SGN-U212856,Solyc00g030520.2.1,100,70,0,0,1,70,732,801,1.00E-30,130,Endoplasmic reticulum-Golgi intermediate compartment protein 3 (Predicted),"IPR012936, Protein of unknown function DUF1692",
SGN-U212858,Solyc10g005810.2.1,100,70,0,0,1,70,282,351,1.00E-30,130,Farnesyl pyrophosphate synthase,"IPR008949, Terpenoid synthase","GO:0004337,GO:0008299"
SGN-U212859,Solyc12g015860.1.1,100,70,0,0,1,70,665,734,1.00E-30,130,Farnesyl pyrophosphate synthase,"IPR000092, Polyprenyl synthetase",GO:0008299
SGN-U212860,Solyc09g008670.2.1,100,70,0,0,1,70,1155,1224,1.00E-30,130,Threonine ammonia-lyase biosynthetic,"IPR000634, Serine/threonine dehydratase, pyridoxal-phosphate-binding site IPR000634, Threonine dehydratase I","GO:0004794,GO:0006520,GO:0008152,GO:0009097"
SGN-U212861,Solyc01g066420.2.1,100,70,0,0,1,70,1029,1098,1.00E-30,130,Pectinesterase,"IPR000070, Pectinesterase, catalytic","GO:0005618,GO:0030599"
SGN-U212862,Solyc05g014470.2.1,100,70,0,0,1,70,1057,1126,1.00E-30,130,Glyceraldehyde 3-phosphate dehydrogenase,"IPR000173, Glyceraldehyde 3-phosphate dehydrogenase","GO:0004365,GO:0008152,GO:0055114"
SGN-U212863,Solyc07g047850.2.1,100,70,0,0,1,70,822,891,1.00E-30,130,"Chlorophyll a-b binding protein 4, chloroplastic","IPR001344, Chlorophyll A-B binding protein","GO:0016020,GO:0016168"
SGN-U212864,Solyc12g006140.1.1,100,70,0,0,1,70,85,154,1.00E-30,130,"Chlorophyll a-b binding protein 37, chloroplastic","IPR001344, Chlorophyll A-B binding protein",GO:0016020
SGN-U212865,Solyc12g006140.1.1,100,61,0,0,1,61,651,591,1.00E-25,113,"Chlorophyll a-b binding protein 37, chloroplastic","IPR001344, Chlorophyll A-B binding protein",GO:0016020
SGN-U212867,Solyc08g074680.2.1,100,70,0,0,1,70,5424,5355,1.00E-30,130,Polyphenol oxidase,"IPR002227, Tyrosinase",GO:0008152
SGN-U212869,Solyc08g074680.2.1,100,70,0,0,1,70,4353,4422,1.00E-30,130,Polyphenol oxidase,"IPR002227, Tyrosinase",GO:0008152
SGN-U212870,Solyc08g074630.1.1,100,70,0,0,1,70,926,995,1.00E-30,130,Polyphenol oxidase,"IPR016213, Polyphenol oxidase, plant","GO:0008152,GO:0055114"
SGN-U212871,Solyc08g074680.2.1,100,70,0,0,1,70,3438,3507,1.00E-30,130,Polyphenol oxidase,"IPR002227, Tyrosinase",GO:0008152
SGN-U212875,Solyc06g060720.2.1,100,70,0,0,1,70,478,547,1.00E-30,130,Peroxisomal biogenesis factor 19,"IPR006708, Pex19 protein","GO:0005515,GO:0005777"
SGN-U212876,Solyc03g020060.2.1,100,70,0,0,1,70,170,239,1.00E-30,130,Proteinase inhibitor II,"IPR003465, Proteinase inhibitor I20, Pin2",GO:0004867
SGN-U212877,Solyc03g020050.2.1,100,70,0,0,1,70,623,692,1.00E-30,130,Proteinase inhibitor II,"IPR003465, Proteinase inhibitor I20, Pin2",GO:0004867
SGN-U212879,Solyc03g098780.1.1,100,70,0,0,1,70,399,468,1.00E-30,130,Kunitz-type protease inhibitor,"IPR002160, Proteinase inhibitor I3, Kunitz legume","GO:0004866,GO:0004867,GO:0015066"
SGN-U212880,Solyc03g098790.1.1,100,70,0,0,1,70,507,576,1.00E-30,130,Kunitz-type protease inhibitor,"IPR002160, Proteinase inhibitor I3, Kunitz legume","GO:0004866,GO:0004867,GO:0015066"
SGN-U212882,Solyc10g055820.1.1,100,70,0,0,1,70,1,70,1.00E-30,130,Chitinase,"IPR000726, Glycoside hydrolase, family 19, catalytic","GO:0005975,GO:0008061,GO:0016998"
SGN-U212883,Solyc10g055810.1.1,100,70,0,0,1,70,155,224,1.00E-30,130,Endochitinase (Chitinase),"IPR016283, Glycoside hydrolase, family 19 IPR016283, Chitin-binding, type 1, conserved site IPR016283, Glycoside hydrolase, family 19, catalytic IPR016283, Chitin-binding, type 1","GO:0005975,GO:0008061,GO:0008843,GO:0016998"
SGN-U212884,Solyc10g055800.1.1,100,70,0,0,1,70,190,259,1.00E-30,130,Chitinase,"IPR016283, Glycoside hydrolase, family 19","GO:0005975,GO:0008061,GO:0016998"
SGN-U212885,Solyc07g064160.2.1,100,70,0,0,1,70,740,809,1.00E-30,130,Thiazole biosynthetic enzyme,"IPR002922, Thiamine biosynthesis Thi4 protein","GO:0008270,GO:0009228,GO:0042803"
SGN-U212886,Solyc10g007760.2.1,97.22,72,0,2,1,70,801,872,7.00E-28,121,Ribose-phosphate pyrophosphokinase 4,"IPR005946, Phosphoribosyl pyrophosphokinase","GO:0009116,GO:0009165,GO:0042803"
SGN-U212887,Solyc10g007760.2.1,100,70,0,0,1,70,791,722,1.00E-30,130,Ribose-phosphate pyrophosphokinase 4,"IPR005946, Phosphoribosyl pyrophosphokinase","GO:0009116,GO:0009165,GO:0042803"
SGN-U212888,Solyc03g113100.2.1,100,70,0,0,1,70,140,209,1.00E-30,130,Ubiquitin-conjugating enzyme E2 2,"IPR000608, Ubiquitin-conjugating enzyme, E2",GO:0043687
SGN-U212890,Solyc09g018750.2.1,100,70,0,0,1,70,597,666,1.00E-30,130,Inosine-5&apos-monophosphate dehydrogenase,"IPR000644, Cystathionine beta-synthase, core",GO:0008152
SGN-U212893,Solyc01g111760.2.1,100,70,0,0,1,70,1737,1806,1.00E-30,130,V-type ATP synthase beta chain,"IPR005723, ATPase, V1 complex, subunit B","GO:0005524,GO:0016469,GO:0033178,GO:0033180,GO:0046961"
SGN-U212898,Solyc03g111970.2.1,100,70,0,0,1,70,1540,1609,1.00E-30,130,Cytochrome P450,,"GO:0019825,GO:0020037,GO:0055114"
SGN-U212900,Solyc10g006690.2.1,98.57,70,1,0,1,70,307,376,5.00E-29,124,S-locus receptor kinase-18 (Fragment),"IPR000858, S-locus glycoprotein","GO:0004674,GO:0005529,GO:0019199,GO:0048544"
SGN-U212901,Solyc03g083910.2.1,100,48,0,0,3,50,1828,1875,1.00E-18,89.8,Acid beta-fructofuranosidase,"IPR001362, Glycoside hydrolase, family 32","GO:0004553,GO:0005975"
SGN-U212902,Solyc03g083910.2.1,100,70,0,0,1,70,783,852,1.00E-30,130,Acid beta-fructofuranosidase,"IPR001362, Glycoside hydrolase, family 32","GO:0004553,GO:0005975"
SGN-U212906,Solyc10g074710.1.1,100,70,0,0,1,70,1058,1127,1.00E-30,130,ATP binding / serine-threonine kinase,"IPR002290, Serine/threonine protein kinase","GO:0004674,GO:0005515,GO:0006468"
SGN-U212907,Solyc10g074710.1.1,100,66,0,0,5,70,1,66,2.00E-28,122,ATP binding / serine-threonine kinase,"IPR002290, Serine/threonine protein kinase","GO:0004674,GO:0005515,GO:0006468"
SGN-U212908,Solyc09g059030.2.1,97.14,70,2,0,1,70,957,1026,2.00E-27,119,Alcohol dehydrogenase zinc-containing,"IPR002085, Alcohol dehydrogenase superfamily, zinc-containing","GO:0004024,GO:0008152,GO:0016491,GO:0055114"
SGN-U212910,Solyc09g059030.2.1,98.53,68,1,0,3,70,913,846,7.00E-28,121,Alcohol dehydrogenase zinc-containing,"IPR002085, Alcohol dehydrogenase superfamily, zinc-containing","GO:0004024,GO:0008152,GO:0016491,GO:0055114"
SGN-U212911,Solyc01g099370.2.1,100,70,0,0,1,70,406,475,1.00E-30,130,SRC2 homolog (Fragment),"IPR018029, C2 membrane targeting protein",GO:0005515
SGN-U212912,Solyc01g079470.2.1,100,70,0,0,1,70,309,378,1.00E-30,130,CP12,"IPR003823, Protein of unknown function CP12",GO:0005515
SGN-U212913,Solyc05g041200.2.1,100,70,0,0,1,70,1327,1396,1.00E-30,130,4-hydroxyphenylpyruvate dioxygenase,"IPR005956, 4-hydroxyphenylpyruvate dioxygenase","GO:0003868,GO:0009072,GO:0016763"
SGN-U212914,Solyc01g067740.2.1,100,70,0,0,1,70,476,545,1.00E-30,130,Superoxide dismutase,"IPR001424, Superoxide dismutase, copper/zinc binding","GO:0004784,GO:0055114"
SGN-U212915,Solyc07g044860.2.1,100,70,0,0,1,70,1015,1084,1.00E-30,130,"Oxygen-evolving enhancer protein 2, chloroplastic","IPR002683, Photosystem II oxygen evolving complex protein PsbP","GO:0008266,GO:0019898"
SGN-U212918,Solyc04g063290.2.1,100,50,0,0,1,50,836,885,9.00E-20,93.5,30S ribosomal protein S5,"IPR005711, Ribosomal protein S5, eukaryotic/archaeal","GO:0003735,GO:0005622,GO:0005840,GO:0015935"
SGN-U212922,Solyc00g174340.1.1,100,50,0,0,1,50,391,440,9.00E-20,93.5,Pathogenesis-related protein 1b,"IPR018244, Allergen V5/Tpx-1 related, conserved site","GO:0005515,GO:0005576"
